numeropedido,data emissao,data entrega prevista,data entrada,codigofornecedor,fornecedor,cidade fornecedor,total itens,valor bruto total itens,situacao pedido,usuario,prazo,codigoprodutoitem,descricao produto,qtd pedido item,qtd bonificacao item,qtd pendente item,preco unitario item,qtd falta item,qtd faturada item,valor desconto item,valor bruto item,valor liquido item,preco unitario liquido item,tipo produto,mes,ano,status pedido,tipo fornecedor
48,14/02/2025,05/03/2025,27/02/2025,409,STOCK MED,SANTA CRUZ DO SUL,13,38191.9,fechado pedido chegou,WARLEY,28/35/42/49/56,274,AZITROMICINA 500MG CPR (GEN) CPR,2100,0,0,0.8,2100.0,0,0.0,1680.0,1680.0,0.8,MEDICAMENTOS,2,2025,recebido,externo
121,25/04/2025,26/05/2025,28/04/2025,14,VALFARMA,FORTALEZA,1,1017.6,fechado pedido chegou,NATALIA,30,276,MASCARA DESC. TRIPLA C/CLIP PC,192,0,0,5.3,192.0,0,0.0,1017.6,1017.6,5.3,MATERIAL HOSPITALAR,4,2025,recebido,interno
120,03/04/2025,04/05/2025,28/04/2025,14,VALFARMA,FORTALEZA,2,405.23,fechado pedido chegou,NATALIA,30,276,MASCARA DESC. TRIPLA C/CLIP PC,75,0,0,5.3,75.0,0,0.0,397.5,397.5,5.3,MATERIAL HOSPITALAR,4,2025,recebido,interno
44,31/01/2025,20/02/2025,11/02/2025,57,MEDSONDA,FOZ DO IGUACU,10,3845.5,fechado pedido chegou,WARLEY,28/35/42,278,SONDA NASOGASTRICA CURTA N 06 UN,100,0,0,0.42,100.0,0,0.0,42.0,42.0,0.42,MATERIAL HOSPITALAR,1,2025,recebido,externo
34,13/01/2025,03/02/2025,27/01/2025,547,CONQUISTA DIST. MED. E PROD. HOSP. LTDA,BALNEARIO CAMBORIU,7,31824.0,fechado pedido chegou,WARLEY,28/35/42,279,CLINDAMICINA 150MG/ML 4ML. (HYCLIN) AMP,300,0,0,2.98,300.0,0,0.0,894.0,894.0,2.98,MEDICAMENTOS,1,2025,recebido,externo
35,24/01/2025,14/02/2025,14/02/2025,211,OLIMED,BLUMENAU,6,50960.0,fechado pedido chegou,WARLEY,28/35/42/49,285,LUVA DE PROCEDIMENTO.(P) C/100 CX,1000,0,0,18.5,0.0,1000,0.0,18500.0,18500.0,18.5,MATERIAL HOSPITALAR,1,2025,recebido,externo
78,13/03/2025,10/04/2025,28/03/2025,266,HOSPDROGAS,APARECIDA DE GOIANIA,5,23610.0,fechado pedido chegou,WARLEY,30/40/50,286,FENITOINA 50MG/ML AMP 5ML UN,1000,0,0,2.91,1000.0,0,0.0,2910.0,2910.0,2.91,MEDICAMENTOS,3,2025,recebido,externo
102,10/04/2025,10/04/2025,22/04/2025,588,ALPHA MEDICAMENTOS,EUSEBIO,5,6828.4,fechado pedido chegou,NATALIA,30,290,BENZILPENICILINA BENZATINA 600.000UI (BEPEBEN) F/A INJ  UN UN,500,0,0,8.02,500.0,0,0.0,4010.0,4010.0,8.02,MEDICAMENTOS,4,2025,recebido,externo
22,10/01/2025,31/01/2025,27/01/2025,490,INOVAMED,ERECHIM,12,35545.8,fechado pedido chegou,WARLEY,28/35/42,290,BENZILPENICILINA BENZATINA 600.000UI (BEPEBEN) F/A INJ  UN UN,1600,0,0,5.9,1600.0,0,0.0,9440.0,9440.0,5.9,MEDICAMENTOS,1,2025,recebido,externo
180,09/04/2025,10/04/2025,30/04/2025,588,ALPHA MEDICAMENTOS,EUSEBIO,3,5233.0,fechado pedido chegou,NATALIA,28/35,290,BENZILPENICILINA BENZATINA 600.000UI (BEPEBEN) F/A INJ  UN UN,500,0,0,8.02,500.0,0,0.0,4010.0,4010.0,8.02,MEDICAMENTOS,4,2025,recebido,externo
81,20/03/2025,13/04/2025,02/04/2025,547,CONQUISTA DIST. MED. E PROD. HOSP. LTDA,BALNEARIO CAMBORIU,5,87200.0,fechado pedido chegou,WARLEY,28/35/42/49,294,BUTIL ESCOP. SIMPLES 20MG/ML (GEN) 1ML UN,10000,0,0,1.3,10000.0,0,0.0,13000.0,13000.0,1.3,MEDICAMENTOS,3,2025,recebido,externo
80,12/03/2025,25/03/2025,26/03/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,38,121763.64,fechado pedido chegou,WARLEY,30/45/60,300,CATETER INTRAVENOSO 24G. UN,20000,0,0,0.69,20000.0,0,0.0,13800.0,13800.0,0.69,MATERIAL HOSPITALAR,3,2025,recebido,externo
178,29/04/2025,29/05/2025,,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,24,192714.48,aguardando faturamento,NATALIA,30/45/60,300,CATETER INTRAVENOSO 24G. UN,10000,0,10000,0.69,0.0,0,0.0,6904.8,6904.8,0.69,MATERIAL HOSPITALAR,4,2025,entrega pendente,externo
39,27/01/2025,13/02/2025,10/02/2025,31,HIPOLABOR,MONTES CLAROS,7,36621.5,fechado pedido chegou,WARLEY,30/45/60/75,306,"HEPARINA 5000UI/0,25ML (PARINEX) AMP",50,0,0,6.59,50.0,0,0.0,329.5,329.5,6.59,MEDICAMENTOS,1,2025,recebido,externo
75,12/03/2025,30/03/2025,27/03/2025,547,CONQUISTA DIST. MED. E PROD. HOSP. LTDA,BALNEARIO CAMBORIU,8,120450.0,fechado pedido chegou,WARLEY,30/45/60/75,306,"HEPARINA 5000UI/0,25ML (PARINEX) AMP",6000,0,0,5.0,6000.0,0,0.0,30000.0,30000.0,5.0,MEDICAMENTOS,3,2025,recebido,externo
76,14/03/2025,01/04/2025,04/04/2025,409,STOCK MED,SANTA CRUZ DO SUL,16,184059.0,fechado pedido chegou,WARLEY,30/37/44/51/58/65/72,310,AMIODARONA 50MG/ML 3ML AMP,5000,0,0,3.08,5000.0,0,0.0,15400.0,15400.0,3.08,MEDICAMENTOS,3,2025,recebido,externo
160,16/04/2025,16/04/2025,28/04/2025,14,VALFARMA,FORTALEZA,43,61064.97,fechado pedido chegou,YAGO,20/30/40/50/60,312,TOUCA DESC. C/ELASTICO PC,60,0,0,7.65,60.0,0,0.0,459.0,459.0,7.65,MATERIAL HOSPITALAR,4,2025,recebido,interno
174,14/04/2025,15/04/2025,29/04/2025,599,MEDMAIA PRODUTOS MEDICOS,FORTALEZA,5,1610.0,fechado pedido chegou,NATALIA,30,312,TOUCA DESC. C/ELASTICO PC,30,0,0,8.0,30.0,0,0.0,240.0,240.0,8.0,MATERIAL HOSPITALAR,4,2025,recebido,interno
8,30/01/2025,12/02/2025,10/02/2025,3,AMED S/A,CURVELO,5,50998.32,fechado pedido chegou,WARLEY,28/35/42/49,314,"COMPRESSA DE GAZE 7,5CMX7,5CM 11FIOS C/500UND KARINA 15CMX24CM UN",32,0,0,16.98,32.0,0,0.0,543.36,543.36,16.98,MATERIAL HOSPITALAR,1,2025,recebido,externo
29,17/01/2025,30/01/2025,28/01/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,44,151736.09,fechado pedido chegou,WARLEY,30/45/60,319,FITA ADESIVA HOSP. 19MM X 50M UN,2046,0,0,3.18,2046.0,0,0.0,6506.28,6506.28,3.18,MATERIAL HOSPITALAR,1,2025,recebido,externo
52,17/02/2025,01/03/2025,27/02/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,28,119478.1,fechado pedido chegou,WARLEY,30/45/60,319,FITA ADESIVA HOSP. 19MM X 50M UN,1014,0,0,2.65,1014.0,0,0.0,2687.1,2687.1,2.65,MATERIAL HOSPITALAR,2,2025,recebido,externo
72,06/03/2025,15/03/2025,12/03/2025,168,VIC PHARMA,TAQUARITINGA,11,38371.44,fechado pedido chegou,WARLEY,30/45/60,323,CLOREXIDINA 2% DEGERMANTE 30ML FRS,48,0,0,1.91,48.0,0,0.0,91.68,91.68,1.91,MEDICAMENTOS,3,2025,recebido,externo
33,17/01/2025,30/01/2025,20/01/2025,168,VIC PHARMA,TAQUARITINGA,5,25316.88,fechado pedido chegou,WARLEY,30/45/60,323,CLOREXIDINA 2% DEGERMANTE 30ML FRS,600,0,0,12.37,600.0,0,0.0,7422.0,7422.0,12.37,MEDICAMENTOS,1,2025,recebido,externo
164,09/04/2025,10/04/2025,28/04/2025,284,BELIEVE,FORTALEZA,8,5212.0,fechado pedido chegou,NATALIA,30/45/60,328,"ATROPINA 0,25MG 1ML (SANTROPINA) AMP",500,0,0,0.99,500.0,0,0.0,495.0,495.0,0.99,MEDICAMENTOS,4,2025,recebido,interno
44,31/01/2025,20/02/2025,11/02/2025,57,MEDSONDA,FOZ DO IGUACU,10,3845.5,fechado pedido chegou,WARLEY,28/35/42,331,SONDA ASP.TRAQUEAL 08FR UN,1000,0,0,0.45,0.0,1000,0.0,450.0,450.0,0.45,MATERIAL HOSPITALAR,1,2025,recebido,externo
151,11/04/2025,11/04/2025,28/04/2025,598,ASFER,SANTA MARIA DA SERRA,1,13570.0,fechado pedido chegou,NATALIA,28/35/42,333,AGUA DESTILADA 5LT GL,2300,0,0,5.9,2300.0,0,0.0,13570.0,13570.0,5.9,MEDICAMENTOS,4,2025,recebido,externo
62,24/02/2025,26/02/2025,27/02/2025,7,FARMACE,BARBALHA,3,78516.0,fechado pedido chegou,WARLEY,30/45/60,338,"SOL. CLORETO SODIO 0,9% 100ML FR",20040,0,0,2.9,20040.0,0,0.0,58116.0,58116.0,2.9,MEDICAMENTOS,2,2025,recebido,externo
14,08/01/2025,12/02/2025,10/02/2025,3,AMED S/A,CURVELO,3,7161.66,fechado pedido chegou,WARLEY,28/35/42/49,340,"COMPRESSA DE GAZE 7,5CMX7,5CM 09 FIOS C/500 REBECCA PC",180,0,0,13.52,180.0,0,0.0,2433.6,2433.6,13.52,MATERIAL HOSPITALAR,1,2025,recebido,externo
116,24/04/2025,24/05/2025,,3,AMED S/A,CURVELO,7,116340.84,aguardando faturamento,NATALIA,40/50/60,340,"COMPRESSA DE GAZE 7,5CMX7,5CM 09 FIOS C/500 REBECCA PC",432,0,432,13.52,0.0,0,0.0,5840.64,5840.64,13.52,MATERIAL HOSPITALAR,4,2025,entrega pendente,externo
178,29/04/2025,29/05/2025,,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,24,192714.48,aguardando faturamento,NATALIA,30/45/60,344,DISPOSITIVO P/ TRANSFERENCIA DE FLUIDOS PONTA SIMPLES (WILTEX) UN,3000,0,3000,0.55,0.0,0,0.0,1650.0,1810.88,0.55,MATERIAL HOSPITALAR,4,2025,entrega pendente,externo
39,27/01/2025,13/02/2025,10/02/2025,31,HIPOLABOR,MONTES CLAROS,7,36621.5,fechado pedido chegou,WARLEY,30/45/60/75,345,SIMETICONA 75MG/ML GTS 10ML (GEN) UN,1000,0,0,1.2,1000.0,0,0.0,1200.0,1200.0,1.2,MEDICAMENTOS,1,2025,recebido,externo
20,10/01/2025,30/01/2025,27/01/2025,409,STOCK MED,SANTA CRUZ DO SUL,13,161697.62,fechado pedido chegou,WARLEY,25/32/39/46/53/60/67/74/81,348,HIDRALAZINA 20MG/1ML (NEPRESOL) AMP,1000,0,0,6.1,1000.0,0,0.0,6100.0,6100.0,6.1,MEDICAMENTOS,1,2025,recebido,externo
84,19/03/2025,05/04/2025,03/04/2025,416,PROMEFARMA MEDIC. E PRODUTOS HOSPITALARES LTDA,CURITIBA,7,83849.2,fechado pedido chegou,WARLEY,28/35/42/49,348,HIDRALAZINA 20MG/1ML (NEPRESOL) AMP,6000,0,0,5.99,6000.0,0,0.0,35940.0,35940.0,5.99,MEDICAMENTOS,3,2025,recebido,externo
39,27/01/2025,13/02/2025,10/02/2025,31,HIPOLABOR,MONTES CLAROS,7,36621.5,fechado pedido chegou,WARLEY,30/45/60/75,352,MORFINA 10MG/1ML (GEN) A1 AMP,6000,0,0,2.9,6000.0,0,0.0,17400.0,17400.0,2.9,MEDICAMENTOS,1,2025,recebido,externo
40,28/01/2025,18/02/2025,11/02/2025,416,PROMEFARMA MEDIC. E PRODUTOS HOSPITALARES LTDA,CURITIBA,5,31115.0,fechado pedido chegou,WARLEY,28/35/42,352,MORFINA 10MG/1ML (GEN) A1 AMP,500,0,0,3.1,500.0,0,0.0,1550.0,1550.0,3.1,MEDICAMENTOS,1,2025,recebido,externo
75,12/03/2025,30/03/2025,27/03/2025,547,CONQUISTA DIST. MED. E PROD. HOSP. LTDA,BALNEARIO CAMBORIU,8,120450.0,fechado pedido chegou,WARLEY,30/45/60/75,352,MORFINA 10MG/1ML (GEN) A1 AMP,6000,0,0,1.9,6000.0,0,0.0,11400.0,11400.0,1.9,MEDICAMENTOS,3,2025,recebido,externo
87,19/03/2025,19/04/2025,28/03/2025,65,DESCARBOX,DIADEMA,4,14975.0,fechado pedido chegou,WARLEY,28/35/42/49,354,LENCOL HOSPITALAR 70CM X 50MT ECO RL,100,0,0,7.5,100.0,0,0.0,750.0,750.0,7.5,MATERIAL HOSPITALAR,3,2025,recebido,externo
29,17/01/2025,30/01/2025,28/01/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,44,151736.09,fechado pedido chegou,WARLEY,30/45/60,358,ABAIXADOR DE LINGUA MADEIRA C/100 UN PCT,50000,0,0,0.05,50000.0,0,0.0,2500.0,2500.0,0.05,MATERIAL HOSPITALAR,1,2025,recebido,externo
172,09/04/2025,15/04/2025,29/04/2025,441,MAXXI DISTRIBUIDORA,SENADOR POMPEU,8,8495.7,fechado pedido chegou,NATALIA,30/45,364,ABSORVENTE GERIATRICO PCT.C/20UND (N) PC,10,0,0,11.99,10.0,0,0.0,119.9,119.9,11.99,MATERIAL HOSPITALAR,4,2025,recebido,externo
60,18/02/2025,28/02/2025,25/02/2025,168,VIC PHARMA,TAQUARITINGA,14,45673.08,fechado pedido chegou,WARLEY,28/35/42,366,CLOREXIDINA 2% DEGER (CHLORCLEAR 1LT FR,540,0,0,10.56,540.0,0,0.0,5702.4,5702.4,10.56,MEDICAMENTOS,2,2025,recebido,externo
72,06/03/2025,15/03/2025,12/03/2025,168,VIC PHARMA,TAQUARITINGA,11,38371.44,fechado pedido chegou,WARLEY,30/45/60,366,CLOREXIDINA 2% DEGER (CHLORCLEAR 1LT FR,120,0,0,11.55,120.0,0,0.0,1386.0,1386.0,11.55,MEDICAMENTOS,3,2025,recebido,externo
101,17/04/2025,30/04/2025,02/05/2025,168,VIC PHARMA,TAQUARITINGA,16,83569.0,fechado pedido chegou,NATALIA,30/45/60,366,CLOREXIDINA 2% DEGER (CHLORCLEAR 1LT FR,1056,0,0,11.55,48.0,1008,0.0,12196.8,12196.8,11.55,MEDICAMENTOS,4,2025,recebido,externo
92,25/03/2025,04/04/2025,03/04/2025,168,VIC PHARMA,TAQUARITINGA,8,70547.92,fechado pedido chegou,WARLEY,28/35/42,366,CLOREXIDINA 2% DEGER (CHLORCLEAR 1LT FR,804,0,0,10.56,804.0,0,0.0,8490.24,8490.24,10.56,MEDICAMENTOS,3,2025,recebido,externo
98,31/03/2025,27/04/2025,14/04/2025,266,HOSPDROGAS,APARECIDA DE GOIANIA,1,89000.0,fechado pedido chegou,WARLEY,35/42/49/56/63/70,368,"SOL. CLORETO SODIO 0,9% 500ML FR",20000,0,0,4.45,20000.0,0,0.0,89000.0,89000.0,4.45,MEDICAMENTOS,3,2025,recebido,externo
99,30/03/2025,30/04/2025,14/04/2025,266,HOSPDROGAS,APARECIDA DE GOIANIA,1,44000.0,fechado pedido chegou,WARLEY,28/35/42/49/56/63,368,"SOL. CLORETO SODIO 0,9% 500ML FR",10000,0,0,4.4,10000.0,0,0.0,44000.0,44000.0,4.4,MEDICAMENTOS,3,2025,recebido,externo
105,01/04/2025,22/04/2025,23/04/2025,71,EQUIPLEX,APARECIDA DE GOIANIA,1,46036.8,fechado pedido chegou,NATALIA,30/45/60,368,"SOL. CLORETO SODIO 0,9% 500ML FR",10008,0,0,4.6,10008.0,0,0.0,46036.8,46036.8,4.6,MEDICAMENTOS,4,2025,recebido,externo
81,20/03/2025,13/04/2025,02/04/2025,547,CONQUISTA DIST. MED. E PROD. HOSP. LTDA,BALNEARIO CAMBORIU,5,87200.0,fechado pedido chegou,WARLEY,28/35/42/49,371,CETOPROFENO 50MG/ML 2ML AMP,15000,0,0,1.3,15000.0,0,0.0,19500.0,19500.0,1.3,MEDICAMENTOS,3,2025,recebido,externo
76,14/03/2025,01/04/2025,04/04/2025,409,STOCK MED,SANTA CRUZ DO SUL,16,184059.0,fechado pedido chegou,WARLEY,30/37/44/51/58/65/72,371,CETOPROFENO 50MG/ML 2ML AMP,7100,0,0,1.15,7100.0,0,0.0,8165.0,8165.0,1.15,MEDICAMENTOS,3,2025,recebido,externo
45,10/02/2025,25/02/2025,21/02/2025,31,HIPOLABOR,MONTES CLAROS,8,68000.0,fechado pedido chegou,WARLEY,45/60/75/90,371,CETOPROFENO 50MG/ML 2ML AMP,10000,0,0,1.2,10000.0,0,0.0,12000.0,12000.0,1.2,MEDICAMENTOS,2,2025,recebido,externo
48,14/02/2025,05/03/2025,27/02/2025,409,STOCK MED,SANTA CRUZ DO SUL,13,38191.9,fechado pedido chegou,WARLEY,28/35/42/49/56,374,KOLLAGENASE + CLORANF 30G POM BG,50,0,0,13.26,50.0,0,0.0,663.0,663.0,13.26,MEDICAMENTOS,2,2025,recebido,externo
164,09/04/2025,10/04/2025,28/04/2025,284,BELIEVE,FORTALEZA,8,5212.0,fechado pedido chegou,NATALIA,30/45/60,374,KOLLAGENASE + CLORANF 30G POM BG,100,0,0,14.15,100.0,0,0.0,1415.0,1415.0,14.15,MEDICAMENTOS,4,2025,recebido,interno
82,17/03/2025,18/03/2025,18/03/2025,441,MAXXI DISTRIBUIDORA,SENADOR POMPEU,7,60737.15,fechado pedido chegou,WARLEY,30/45/60,377,SUXAMETONIO 100MG PO INJ F/A (SUCCITRAT) FR,475,0,0,18.69,475.0,0,0.0,8877.75,8877.75,18.69,MEDICAMENTOS,3,2025,recebido,externo
19,10/01/2025,10/02/2025,27/01/2025,332,CIRURGICA MONTEBELLO,RECIFE,1,3798.0,fechado pedido chegou,WARLEY,28/35,377,SUXAMETONIO 100MG PO INJ F/A (SUCCITRAT) FR,200,0,0,18.99,200.0,0,0.0,3798.0,3798.0,18.99,MEDICAMENTOS,1,2025,recebido,externo
20,10/01/2025,30/01/2025,27/01/2025,409,STOCK MED,SANTA CRUZ DO SUL,13,161697.62,fechado pedido chegou,WARLEY,25/32/39/46/53/60/67/74/81,381,ADENOSINA 3MG/ML 2ML (GEN) AMP,500,0,0,9.93,500.0,0,0.0,4965.0,4965.0,9.93,MEDICAMENTOS,1,2025,recebido,externo
31,17/01/2025,26/01/2025,,427,DROGAFONTE,PAULISTA,1,14950.0,fechado pedido chegou,WARLEY,28/35/42,382,FENTANILA 50MCG/10ML(GEN) A1 AMP,4600,0,0,3.25,0.0,4600,0.0,14950.0,14950.0,3.25,MEDICAMENTOS,1,2025,entrega pendente,externo
45,10/02/2025,25/02/2025,21/02/2025,31,HIPOLABOR,MONTES CLAROS,8,68000.0,fechado pedido chegou,WARLEY,45/60/75/90,382,FENTANILA 50MCG/10ML(GEN) A1 AMP,1000,0,0,3.2,1000.0,0,0.0,3200.0,3200.0,3.2,MEDICAMENTOS,2,2025,recebido,externo
75,12/03/2025,30/03/2025,27/03/2025,547,CONQUISTA DIST. MED. E PROD. HOSP. LTDA,BALNEARIO CAMBORIU,8,120450.0,fechado pedido chegou,WARLEY,30/45/60/75,382,FENTANILA 50MCG/10ML(GEN) A1 AMP,12000,0,0,3.2,12000.0,0,0.0,38400.0,38400.0,3.2,MEDICAMENTOS,3,2025,recebido,externo
81,20/03/2025,13/04/2025,02/04/2025,547,CONQUISTA DIST. MED. E PROD. HOSP. LTDA,BALNEARIO CAMBORIU,5,87200.0,fechado pedido chegou,WARLEY,28/35/42/49,382,FENTANILA 50MCG/10ML(GEN) A1 AMP,2000,0,0,3.2,2000.0,0,0.0,6400.0,6400.0,3.2,MEDICAMENTOS,3,2025,recebido,externo
76,14/03/2025,01/04/2025,04/04/2025,409,STOCK MED,SANTA CRUZ DO SUL,16,184059.0,fechado pedido chegou,WARLEY,30/37/44/51/58/65/72,383,TRAMADOL 100MG/2ML (GEN) A2 (+) AMP,5500,0,0,1.2,5500.0,0,0.0,6600.0,6600.0,1.2,MEDICAMENTOS,3,2025,recebido,externo
76,14/03/2025,01/04/2025,04/04/2025,409,STOCK MED,SANTA CRUZ DO SUL,16,184059.0,fechado pedido chegou,WARLEY,30/37/44/51/58/65/72,387,LACTULOSE 667MG/ML 120ML- LACTBEN FR,600,0,0,3.87,600.0,0,0.0,2322.0,2322.0,3.87,MEDICAMENTOS,3,2025,recebido,externo
76,14/03/2025,01/04/2025,04/04/2025,409,STOCK MED,SANTA CRUZ DO SUL,16,184059.0,fechado pedido chegou,WARLEY,30/37/44/51/58/65/72,399,FUROSEMIDA 10MG/2ML GEN AMP,7000,0,0,0.75,7000.0,0,0.0,5250.0,5250.0,0.75,MEDICAMENTOS,3,2025,recebido,externo
48,14/02/2025,05/03/2025,27/02/2025,409,STOCK MED,SANTA CRUZ DO SUL,13,38191.9,fechado pedido chegou,WARLEY,28/35/42/49/56,400,LIDOCAINA 2% GEL 30G (LABCAINA) BG,400,0,0,5.65,400.0,0,0.0,2260.0,2260.0,5.65,MEDICAMENTOS,2,2025,recebido,externo
160,16/04/2025,16/04/2025,28/04/2025,14,VALFARMA,FORTALEZA,43,61064.97,fechado pedido chegou,YAGO,20/30/40/50/60,400,LIDOCAINA 2% GEL 30G (LABCAINA) BG,80,0,0,10.64,80.0,0,0.0,851.2,851.2,10.64,MEDICAMENTOS,4,2025,recebido,interno
168,28/04/2025,29/05/2025,29/04/2025,490,INOVAMED,ERECHIM,6,12560.0,fechado pedido chegou,NATALIA,20/30,403,OMEPRAZOL 40MG FA+DIL PO INJ FA,150,0,0,8.5,150.0,0,0.0,1275.0,1275.0,8.5,MEDICAMENTOS,4,2025,recebido,externo
48,14/02/2025,05/03/2025,27/02/2025,409,STOCK MED,SANTA CRUZ DO SUL,13,38191.9,fechado pedido chegou,WARLEY,28/35/42/49/56,404,SOL. GLICO-FISIOLOGICO 1:1 500ML FR,510,0,0,5.19,510.0,0,0.0,2646.9,2646.9,5.19,MEDICAMENTOS,2,2025,recebido,externo
76,14/03/2025,01/04/2025,04/04/2025,409,STOCK MED,SANTA CRUZ DO SUL,16,184059.0,fechado pedido chegou,WARLEY,30/37/44/51/58/65/72,404,SOL. GLICO-FISIOLOGICO 1:1 500ML FR,420,0,0,5.6,420.0,0,0.0,2352.0,2352.0,5.6,MEDICAMENTOS,3,2025,recebido,externo
20,10/01/2025,30/01/2025,27/01/2025,409,STOCK MED,SANTA CRUZ DO SUL,13,161697.62,fechado pedido chegou,WARLEY,25/32/39/46/53/60/67/74/81,404,SOL. GLICO-FISIOLOGICO 1:1 500ML FR,510,0,0,5.19,510.0,0,0.0,2646.9,2646.9,5.19,MEDICAMENTOS,1,2025,recebido,externo
166,11/04/2025,11/04/2025,28/04/2025,284,BELIEVE,FORTALEZA,5,3626.1,fechado pedido chegou,NATALIA,30/45,405,SOL. RINGER C/ LACTATO 500ML FR,400,0,0,7.2,400.0,0,0.0,2880.0,2880.0,7.2,MEDICAMENTOS,4,2025,recebido,interno
170,14/04/2025,15/04/2025,29/04/2025,284,BELIEVE,FORTALEZA,5,4524.38,fechado pedido chegou,NATALIA,30/45,405,SOL. RINGER C/ LACTATO 500ML FR,423,0,0,7.2,423.0,0,0.0,3045.6,3045.6,7.2,MEDICAMENTOS,4,2025,recebido,interno
185,11/04/2025,25/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,51,132032.52,fechado pedido chegou,NATALIA,30/45/60,419,SCALP 21G UN,5000,0,0,0.19,5000.0,0,0.0,953.5,953.5,0.19,MATERIAL HOSPITALAR,4,2025,recebido,externo
172,09/04/2025,15/04/2025,29/04/2025,441,MAXXI DISTRIBUIDORA,SENADOR POMPEU,8,8495.7,fechado pedido chegou,NATALIA,30/45,420,SCALP 23G UN,800,0,0,0.23,800.0,0,0.0,184.0,184.0,0.23,MATERIAL HOSPITALAR,4,2025,recebido,externo
185,11/04/2025,25/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,51,132032.52,fechado pedido chegou,NATALIA,30/45/60,423,SONDA FOLEY 2 VIAS N.12 30CC UN,100,0,0,2.13,100.0,0,0.0,212.63,212.63,2.13,MATERIAL HOSPITALAR,4,2025,recebido,externo
29,17/01/2025,30/01/2025,28/01/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,44,151736.09,fechado pedido chegou,WARLEY,30/45/60,424,SONDA ASP.TRAQUEAL 08FR UN,600,0,0,0.7,600.0,0,0.0,420.0,420.0,0.7,MATERIAL HOSPITALAR,1,2025,recebido,externo
131,24/04/2025,28/05/2025,28/04/2025,14,VALFARMA,FORTALEZA,3,5282.5,fechado pedido chegou,YAGO,20/30/40,429,"AGULHA DESC. C/ DISP. SEG. 25 X 0,70MM cx",80,0,0,28.75,80.0,0,0.0,2300.0,2300.0,28.75,MATERIAL HOSPITALAR,4,2025,recebido,interno
80,12/03/2025,25/03/2025,26/03/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,38,121763.64,fechado pedido chegou,WARLEY,30/45/60,430,"SONDA ENDOTRAQUEAL C/BALAO N.8,5MM UN",50,0,0,3.4,50.0,0,0.0,170.0,170.0,3.4,MATERIAL HOSPITALAR,3,2025,recebido,externo
140,16/04/2025,17/04/2025,28/04/2025,258,ALFEMA FORTALEZA,FORTALEZA,3,2257.36,fechado pedido chegou,NATALIA,30,439,FILME P/RAIO-X (HR-U) 24CM X 30CM - CX.C/100UND (N) CX,3,0,0,242.64,3.0,0,0.0,727.92,727.92,242.64,MATERIAL HOSPITALAR,4,2025,recebido,interno
140,16/04/2025,17/04/2025,28/04/2025,258,ALFEMA FORTALEZA,FORTALEZA,3,2257.36,fechado pedido chegou,NATALIA,30,440,FILME P/RAIO-X (HR-U) 35CM X 35CM - CX.C/100UND (N) CX,3,0,0,412.83,3.0,0,0.0,1238.49,1238.49,412.83,MATERIAL HOSPITALAR,4,2025,recebido,interno
92,25/03/2025,04/04/2025,03/04/2025,168,VIC PHARMA,TAQUARITINGA,8,70547.92,fechado pedido chegou,WARLEY,28/35/42,445,IODOPOVIDONA C/TENSOATIVOS 10% 1LT LT,12,0,0,35.9,12.0,0,0.0,430.8,430.8,35.9,MEDICAMENTOS,3,2025,recebido,externo
72,06/03/2025,15/03/2025,12/03/2025,168,VIC PHARMA,TAQUARITINGA,11,38371.44,fechado pedido chegou,WARLEY,30/45/60,445,IODOPOVIDONA C/TENSOATIVOS 10% 1LT LT,24,0,0,25.9,24.0,0,0.0,621.6,621.6,25.9,MEDICAMENTOS,3,2025,recebido,externo
140,16/04/2025,17/04/2025,28/04/2025,258,ALFEMA FORTALEZA,FORTALEZA,3,2257.36,fechado pedido chegou,NATALIA,30,447,FIXADOR AUTOMATICO P/RAIO-X 38LT (N) LT,1,0,0,290.95,1.0,0,0.0,290.95,290.95,290.95,MATERIAL HOSPITALAR,4,2025,recebido,interno
74,07/03/2025,09/04/2025,14/04/2025,3,AMED S/A,CURVELO,1,30369.3,fechado pedido chegou,WARLEY,30/40/50/60,455,CAMPO OPERATORIO 25X28 20G C/05 C/FIO DE RX (VITORIA) UN,5070,0,0,5.99,5070.0,0,0.0,30369.3,30369.3,5.99,MATERIAL HOSPITALAR,3,2025,recebido,externo
166,11/04/2025,11/04/2025,28/04/2025,284,BELIEVE,FORTALEZA,5,3626.1,fechado pedido chegou,NATALIA,30/45,457,AGUA P/INJECAO 500ML FR,100,0,0,5.65,100.0,0,0.0,565.0,565.0,5.65,MEDICAMENTOS,4,2025,recebido,interno
